country,date,value
ETH,2005,5.243365184
ETH,2006,5.418367415
ETH,2007,5.916402463
ETH,2008,6.233557752
ETH,2009,6.135779649
ETH,2010,5.766692145
ETH,2011,6.350579436
ETH,2012,6.382200009
ETH,2013,7.218887025
ETH,2014,8.418343837
ETH,2015,8.187708557
ETH,2016,8.943403421
ETH,2017,9.533368585
IND,1990,53.75985846
IND,1991,55.05979616
IND,1992,56.06700625
IND,1993,56.9531907
IND,1994,58.01069098
IND,1995,59.98424251
IND,1996,60.82147973
IND,1997,61.76980334
IND,1998,62.01232727
IND,1999,63.45693977
IND,2000,63.72406405
IND,2001,63.53054485
IND,2002,64.10090566
IND,2003,64.19575281
IND,2004,65.26528074
IND,2005,66.21518477
IND,2006,68.0386179
IND,2007,68.58808924
IND,2008,69.19973776
IND,2009,70.89598233
IND,2010,70.70620698
IND,2011,70.36506057
IND,2012,72.07533908
IND,2013,72.60977808
IND,2014,74.4546116
IND,2015,75.26336346
IND,2016,74.69432958
IND,2017,75.43335606
IDN,1990,53.42838324
IDN,1991,54.80895071
IDN,1992,55.70095379
IDN,1993,59.07423604
IDN,1994,57.46849811
IDN,1995,60.59077555
IDN,1996,61.50729542
IDN,1997,62.04411765
IDN,1998,60.66367442
IDN,1999,62.21111722
IDN,2000,61.95028087
IDN,2001,61.50403408
IDN,2002,62.6452812
IDN,2003,62.58752508
IDN,2004,64.50747493
IDN,2005,65.18493332
IDN,2006,65.41232169
IDN,2007,64.7686572
IDN,2008,64.13211358
IDN,2009,65.54225202
IDN,2010,66.92177643
IDN,2011,65.05223086
IDN,2012,65.30582951
IDN,2013,65.4375022
IDN,2014,66.21284429
IDN,2015,66.66723102
IDN,2016,66.20494302
IDN,2017,66.73151095
JPN,1990,84.59356849
JPN,1991,83.94363645
JPN,1992,84.02846627
JPN,1993,82.45703597
JPN,1994,82.73607311
JPN,1995,81.51539151
JPN,1996,81.20502563
JPN,1997,80.30325435
JPN,1998,79.32993444
JPN,1999,80.5275514
JPN,2000,80.60261982
JPN,2001,80.53134317
JPN,2002,81.54192662
JPN,2003,83.9617744
JPN,2004,82.30840068
JPN,2005,81.23415593
JPN,2006,81.06573846
JPN,2007,82.98469203
JPN,2008,82.65972291
JPN,2009,80.5658215
JPN,2010,80.58029734
JPN,2011,89.35371038
JPN,2012,94.15370374
JPN,2013,94.18250445
JPN,2014,94.30832554
JPN,2015,93.2474409
JPN,2016,92.45987144
JPN,2017,91.04877179
JPN,2018,88.90001846
KAZ,1990,96.95170884
KAZ,1991,97.2434168
KAZ,1992,97.56108805
KAZ,1993,98.09370088
KAZ,1994,96.58234554
KAZ,1995,97.26099224
KAZ,1996,97.19541599
KAZ,1997,97.37437552
KAZ,1998,97.63843355
KAZ,1999,97.61429954
KAZ,2000,97.2505955
KAZ,2001,97.48403424
KAZ,2002,97.93644158
KAZ,2003,98.5129254
KAZ,2004,98.96241263
KAZ,2005,98.67139317
KAZ,2006,98.83014466
KAZ,2007,98.88785419
KAZ,2008,98.94654216
KAZ,2009,99.05477754
KAZ,2010,98.78624914
KAZ,2011,98.93198723
KAZ,2012,98.87642254
KAZ,2013,99.19430648
KAZ,2014,99.17709904
KAZ,2015,98.85659524
KAZ,2016,98.73822808
KAZ,2017,99.18454784
MEX,1990,87.35211154
MEX,1991,87.40476276
MEX,1992,86.94990967
MEX,1993,86.97111368
MEX,1994,88.19740564
MEX,1995,86.18611015
MEX,1996,86.24349426
MEX,1997,86.65905645
MEX,1998,87.16114588
MEX,1999,87.09501488
MEX,2000,87.31820943
MEX,2001,88.27613031
MEX,2002,88.5842445
MEX,2003,89.06381806
MEX,2004,89.02636025
MEX,2005,88.75866209
MEX,2006,89.15518333
MEX,2007,88.97377197
MEX,2008,89.9282143
MEX,2009,90.5794333
MEX,2010,90.69555107
MEX,2011,90.63248348
MEX,2012,91.05751147
MEX,2013,90.561604
MEX,2014,90.20779278
MEX,2015,90.0269502
MEX,2016,90.03597544
MEX,2017,89.45365671
MEX,2018,89.00179123
NPL,1990,5.06044686
NPL,1991,6.005350362
NPL,1992,6.287764713
NPL,1993,6.698485565
NPL,1994,7.851871218
NPL,1995,8.565466276
NPL,1996,8.670348299
NPL,1997,9.651961442
NPL,1998,9.929950379
NPL,1999,12.51138633
NPL,2000,11.97434431
NPL,2001,12.34478931
NPL,2002,10.15467739
NPL,2003,10.61092788
NPL,2004,9.701150431
NPL,2005,10.64271958
NPL,2006,8.825135784
NPL,2007,8.614389397
NPL,2008,9.880639211
NPL,2009,11.03830167
NPL,2010,12.58446228
NPL,2011,12.99781861
NPL,2012,15.20038926
NPL,2013,13.94976768
NPL,2014,16.04432383
NPL,2015,14.82460739
NPL,2016,20.38499783
NPL,2017,22.90352683
NZL,1990,66.57597367
NZL,1991,66.87639259
NZL,1992,68.84124828
NZL,1993,68.12549824
NZL,1994,68.30226757
NZL,1995,67.74536431
NZL,1996,69.67889268
NZL,1997,71.90924569
NZL,1998,69.43900506
NZL,1999,70.66244904
NZL,2000,69.29089502
NZL,2001,71.63766875
NZL,2002,69.681038
NZL,2003,69.93970741
NZL,2004,68.05704436
NZL,2005,68.0582287
NZL,2006,67.49555122
NZL,2007,67.46324896
NZL,2008,66.75658821
NZL,2009,64.0070342
NZL,2010,60.99334389
NZL,2011,59.6555037
NZL,2012,62.23063821
NZL,2013,60.94014015
NZL,2014,59.92499476
NZL,2015,59.11968421
NZL,2016,58.61663887
NZL,2017,58.82520882
NZL,2018,58.1350039
NOR,1990,52.05542226
NOR,1991,52.94629075
NOR,1992,53.59013778
NOR,1993,54.76400501
NOR,1994,53.37958644
NOR,1995,53.04652627
NOR,1996,52.4636691
NOR,1997,54.57106142
NOR,1998,54.040942
NOR,1999,55.20388757
NOR,2000,54.34946432
NOR,2001,55.66137126
NOR,2002,53.53492576
NOR,2003,58.8945248
NOR,2004,55.89609539
NOR,2005,54.98935258
NOR,2006,56.68834208
NOR,2007,56.19428126
NOR,2008,61.67771727
NOR,2009,63.11517182
NOR,2010,57.29975415
NOR,2011,54.61189348
NOR,2012,54.35072736
NOR,2013,56.48868551
NOR,2014,57.9338534
NOR,2015,56.62067485
NOR,2016,52.88279047
NOR,2017,56.3214697
NOR,2018,54.82763267
PER,1990,63.26653656
PER,1991,62.64527606
PER,1992,64.19723721
PER,1993,65.58399421
PER,1994,66.3582965
PER,1995,68.62009425
PER,1996,69.5043947
PER,1997,68.63226139
PER,1998,69.76357141
PER,1999,71.20825832
PER,2000,69.91487728
PER,2001,67.55401909
PER,2002,67.39933078
PER,2003,66.54920646
PER,2004,69.75530962
PER,2005,71.55731604
PER,2006,68.94857005
PER,2007,70.34734679
PER,2008,76.56953323
PER,2009,73.30273225
PER,2010,75.10495572
PER,2011,77.06069915
PER,2012,79.1051621
PER,2013,78.32180106
PER,2014,79.14716952
PER,2015,79.1064488
PER,2016,79.21989361
PER,2017,75.82347267
PHL,1990,43.07604711
PHL,1991,44.2746835
PHL,1992,48.22349873
PHL,1993,49.2688088
PHL,1994,51.76805561
PHL,1995,55.36519136
PHL,1996,56.32941716
PHL,1997,57.71939791
PHL,1998,55.92443594
PHL,1999,53.20979921
PHL,2000,53.06426328
PHL,2001,54.30091137
PHL,2002,55.87096351
PHL,2003,57.21147664
PHL,2004,56.37870372
PHL,2005,57.80937869
PHL,2006,56.17916839
PHL,2007,57.2714559
PHL,2008,57.62544565
PHL,2009,56.26077691
PHL,2010,60.10739707
PHL,2011,59.87949216
PHL,2012,60.18100118
PHL,2013,62.12874747
PHL,2014,62.99813143
PHL,2015,64.42099615
PHL,2016,65.94169636
PHL,2017,68.34460105
RUS,1990,93.51187478
RUS,1991,93.50490003
RUS,1992,92.78521013
RUS,1993,92.46913342
RUS,1994,92.72111426
RUS,1995,92.42976086
RUS,1996,92.50742791
RUS,1997,92.20491166
RUS,1998,92.23022754
RUS,1999,91.42374289
RUS,2000,91.2394458
RUS,2001,90.96290561
RUS,2002,90.83189418
RUS,2003,90.97994507
RUS,2004,90.74544613
RUS,2005,90.74793272
RUS,2006,90.67724589
RUS,2007,90.59415119
RUS,2008,90.97747523
RUS,2009,90.19377452
RUS,2010,90.57447125
RUS,2011,90.82215386
RUS,2012,90.75897093
RUS,2013,90.50882692
RUS,2014,90.23481827
RUS,2015,89.52802233
RUS,2016,89.57277878
RUS,2017,89.58106372
SAU,1990,99.98099448
SAU,1991,99.98070517
SAU,1992,99.98955807
SAU,1993,99.99369616
SAU,1994,99.98567713
SAU,1995,99.98694113
SAU,1996,99.99553517
SAU,1997,99.9941611
SAU,1998,99.99451833
SAU,1999,99.99461473
SAU,2000,99.9948477
SAU,2001,99.99497952
SAU,2002,99.99546282
SAU,2003,99.99551563
SAU,2004,99.99578359
SAU,2005,99.99506124
SAU,2006,99.99553875
SAU,2007,99.99639382
SAU,2008,99.99548548
SAU,2009,99.99635653
SAU,2010,99.99726139
SAU,2011,99.99599583
SAU,2012,99.99594461
SAU,2013,99.99473165
SAU,2014,99.99527029
SAU,2015,99.9918386
SAU,2016,99.99139043
SAU,2017,99.98954602
ZAF,1990,85.96233294
ZAF,1991,85.85309225
ZAF,1992,85.03177047
ZAF,1993,86.46965922
ZAF,1994,86.15065895
ZAF,1995,86.29977143
ZAF,1996,85.10203462
ZAF,1997,84.90591879
ZAF,1998,84.84828397
ZAF,1999,84.87489215
ZAF,2000,86.15466969
ZAF,2001,87.81771008
ZAF,2002,87.73480102
ZAF,2003,90.25828621
ZAF,2004,91.37967214
ZAF,2005,91.59867354
ZAF,2006,91.97096567
ZAF,2007,92.68128299
ZAF,2008,93.03071656
ZAF,2009,92.99855536
ZAF,2010,92.56352955
ZAF,2011,92.47020205
ZAF,2012,92.58420173
ZAF,2013,92.0028583
ZAF,2014,92.22462807
ZAF,2015,91.90146566
ZAF,2016,91.61487433
ZAF,2017,91.72979553
KOR,1990,83.78229306
KOR,1991,84.33997912
KOR,1992,85.8303423
KOR,1993,86.92456699
KOR,1994,87.73876127
KOR,1995,87.0856387
KOR,1996,87.07087361
KOR,1997,87.56646583
KOR,1998,84.15480757
KOR,1999,83.59734245
KOR,2000,83.97088172
KOR,2001,83.75367334
KOR,2002,83.43395046
KOR,2003,82.21962193
KOR,2004,82.48807194
KOR,2005,80.61426258
KOR,2006,80.55082905
KOR,2007,81.82211422
KOR,2008,81.17249861
KOR,2009,81.6580753
KOR,2010,82.87235094
KOR,2011,82.74840567
KOR,2012,83.22418129
KOR,2013,84.16734091
KOR,2014,82.39370878
KOR,2015,81.73196452
KOR,2016,82.35340543
KOR,2017,83.22636016
KOR,2018,84.6106635
CHE,1990,58.64649831
CHE,1991,58.86907767
CHE,1992,58.94440996
CHE,1993,57.73641811
CHE,1994,57.72164989
CHE,1995,56.10962868
CHE,1996,56.37260477
CHE,1997,57.42508156
CHE,1998,57.12185487
CHE,1999,56.04023091
CHE,2000,54.58595341
CHE,2001,56.26013825
CHE,2002,54.69675202
CHE,2003,54.04327
CHE,2004,54.24320623
CHE,2005,55.77345545
CHE,2006,54.13941821
CHE,2007,51.81478515
CHE,2008,52.89577359
CHE,2009,53.65951625
CHE,2010,52.06644365
CHE,2011,50.88387669
CHE,2012,51.4945483
CHE,2013,52.74356789
CHE,2014,49.3335274
CHE,2015,50.89922137
CHE,2016,50.39090196
CHE,2017,50.6123609
CHE,2018,47.48465233
TUR,1990,81.34413339
TUR,1991,80.90235145
TUR,1992,81.09633745
TUR,1993,81.21059111
TUR,1994,81.4343365
TUR,1995,82.40390522
TUR,1996,83.12446576
TUR,1997,83.62837754
TUR,1998,83.42367739
TUR,1999,84.40636893
TUR,2000,86.35263546
TUR,2001,86.1194953
TUR,2002,86.0844713
TUR,2003,87.18414202
TUR,2004,86.70040972
TUR,2005,88.01758305
TUR,2006,88.98340388
TUR,2007,90.51440945
TUR,2008,90.53735705
TUR,2009,89.93870003
TUR,2010,89.02001444
TUR,2011,89.91223789
TUR,2012,89.43232537
TUR,2013,88.05813245
TUR,2014,89.37938516
TUR,2015,87.40107852
TUR,2016,86.83344448
TUR,2017,87.63049948
TUR,2018,86.61700173
ARE,1990,99.99506148
ARE,1991,99.99995672
ARE,1992,99.85685048
ARE,1993,99.88940315
ARE,1994,99.9116955
ARE,1995,99.913286
ARE,1996,99.93838882
ARE,1997,99.94167414
ARE,1998,99.94613032
ARE,1999,99.94414279
ARE,2000,99.94920981
ARE,2001,99.95519287
ARE,2002,99.95733313
ARE,2003,99.95408518
ARE,2004,99.94023671
ARE,2005,99.93479992
ARE,2006,99.93286735
ARE,2007,99.92817211
ARE,2008,99.93085174
ARE,2009,99.93071884
ARE,2010,99.92290884
ARE,2011,99.91877717
ARE,2012,99.92634903
ARE,2013,99.89737284
ARE,2014,99.86805374
ARE,2015,99.87676772
ARE,2016,99.7746169
ARE,2017,99.77969575
UKR,1990,92.59441876
UKR,1991,92.21730384
UKR,1992,91.00262966
UKR,1993,89.36441906
UKR,1994,88.44537662
UKR,1995,88.24646636
UKR,1996,85.62062087
UKR,1997,84.81356513
UKR,1998,84.40715527
UKR,1999,85.21273223
UKR,2000,84.26622564
UKR,2001,84.42990903
UKR,2002,84.4087678
UKR,2003,84.48367723
UKR,2004,83.44720955
UKR,2005,83.17570577
UKR,2006,81.89032094
UKR,2007,81.43733966
UKR,2008,80.93827032
UKR,2009,79.06938803
UKR,2010,80.54585211
UKR,2011,79.64535392
UKR,2012,79.34115596
UKR,2013,78.33543741
UKR,2014,75.40268589
UKR,2015,71.86103993
UKR,2016,72.57489467
UKR,2017,70.42875492
USA,1990,86.43851375
USA,1991,85.6967869
USA,1992,85.57656137
USA,1993,86.12108933
USA,1994,85.91286623
USA,1995,85.47034285
USA,1996,85.51135499
USA,1997,86.45705487
USA,1998,86.08733695
USA,1999,85.78593768
USA,2000,85.88455666
USA,2001,86.3468878
USA,2002,86.25107412
USA,2003,86.28030809
USA,2004,86.12639075
USA,2005,86.0206284
USA,2006,85.6283702
USA,2007,85.61882196
USA,2008,84.97056804
USA,2009,84.15571487
USA,2010,84.13637463
USA,2011,83.63152672
USA,2012,83.41278866
USA,2013,82.95865107
USA,2014,82.88427618
USA,2015,82.75062547
USA,2016,82.21851352
USA,2017,81.89187401
USA,2018,82.02696696
DEU,1990,86.84060666
DEU,1991,87.09876951
DEU,1992,85.95544128
DEU,1993,86.03756441
DEU,1994,86.02564306
DEU,1995,85.81414096
DEU,1996,85.91405103
DEU,1997,84.63250203
DEU,1998,84.92593077
DEU,1999,83.93447897
DEU,2000,83.62548632
DEU,2001,83.60822819
DEU,2002,83.28156342
DEU,2003,83.18218944
DEU,2004,82.56974434
DEU,2005,81.88883502
DEU,2006,81.30147862
DEU,2007,81.31134841
DEU,2008,80.8058002
DEU,2009,79.96497794
DEU,2010,79.52938239
DEU,2011,80.32158606
DEU,2012,80.58818907
DEU,2013,81.10498905
DEU,2014,79.71015778
DEU,2015,79.76204794
DEU,2016,80.28714163
DEU,2017,80.23257945
DEU,2018,79.29063455
FRA,1990,58.12821651
FRA,1991,57.92089465
FRA,1992,56.13437383
FRA,1993,54.17069733
FRA,1994,53.28843239
FRA,1995,53.54624228
FRA,1996,53.8206225
FRA,1997,52.87242233
FRA,1998,54.76853672
FRA,1999,53.99313317
FRA,2000,52.78120866
FRA,2001,53.37597026
FRA,2002,52.79118628
FRA,2003,53.00993614
FRA,2004,52.72579658
FRA,2005,52.59590327
FRA,2006,52.18752168
FRA,2007,51.96184824
FRA,2008,51.11951107
FRA,2009,51.10717565
FRA,2010,50.06388971
FRA,2011,49.47053021
FRA,2012,49.51219267
FRA,2013,49.11619906
FRA,2014,46.97962087
FRA,2015,47.32224847
FRA,2016,48.40410963
FRA,2017,48.95095135
FRA,2018,47.20449019
ITA,1990,93.43845526
ITA,1991,92.89629476
ITA,1992,92.58088825
ITA,1993,92.2710707
ITA,1994,92.08960402
ITA,1995,93.02501299
ITA,1996,92.61519359
ITA,1997,92.44402686
ITA,1998,92.28616897
ITA,1999,91.84241726
ITA,2000,91.73060733
ITA,2001,91.4044447
ITA,2002,91.03677112
ITA,2003,90.21673582
ITA,2004,90.40722692
ITA,2005,89.80165021
ITA,2006,89.19172635
ITA,2007,88.18371103
ITA,2008,86.84143026
ITA,2009,84.85139589
ITA,2010,84.63075589
ITA,2011,84.46495401
ITA,2012,82.19780749
ITA,2013,79.96585766
ITA,2014,78.58604343
ITA,2015,79.41437148
ITA,2016,79.87504574
ITA,2017,80.08924814
ITA,2018,78.90510291
GBR,1990,90.6543842
GBR,1991,90.20073588
GBR,1992,89.21442317
GBR,1993,87.7924364
GBR,1994,87.79588811
GBR,1995,87.71491455
GBR,1996,87.57317681
GBR,1997,86.72204309
GBR,1998,86.77322548
GBR,1999,87.23794255
GBR,2000,88.41384391
GBR,2001,87.82071827
GBR,2002,87.81322959
GBR,2003,88.07347079
GBR,2004,88.55888253
GBR,2005,88.08986867
GBR,2006,88.56015007
GBR,2007,89.5846067
GBR,2008,89.94187471
GBR,2009,87.08466215
GBR,2010,88.10450558
GBR,2011,85.50922789
GBR,2012,85.06629835
GBR,2013,83.82280803
GBR,2014,82.45363844
GBR,2015,80.36469649
GBR,2016,79.43893106
GBR,2017,78.47258704
GBR,2018,77.179361
